Warehouse ID,Product ID,Product Name,Category,Quantity in Stock,Location,Supplier,Restock Frequency,Average Delivery Time (days),Stock Value (USD),Storage Temperature (C),Shelf Life (days),Hazardous Material,Reorder Level,Daily Sales (units),Daily Restock (units),Stock Level (units),Sales Forecast (units),Latitude,Longitude,State
7,174,Bananas,Electronics,209,Dallas,Supplier A,Monthly,2,980.96,23.5,361,No,29,43,22,463,12,32.7767,-96.797,TX
8,121,Bananas,Groceries,4,San Francisco,Supplier D,Monthly,9,337.72,23.0,241,Yes,32,44,27,44,5,37.7749,-122.4194,CA
8,192,T-Shirt,Furniture,11,Las Vegas,Supplier D,Quarterly,14,162.47,5.5,308,No,82,46,11,21,29,36.1699,-115.1398,NV
3,153,T-Shirt,Electronics,186,Mesa,Supplier B,Quarterly,4,464.38,-0.4,100,No,24,8,27,387,38,33.4152,-111.8315,AZ
6,137,T-Shirt,Clothing,444,Boston,Supplier D,Weekly,10,434.48,17.8,109,No,94,11,35,251,42,42.3601,-71.0589,MA
7,141,T-Shirt,Furniture,376,Oklahoma City,Supplier B,Weekly,1,218.03,13.6,81,Yes,45,40,28,32,36,35.4676,-97.5164,OK
1,175,Sneakers,Clothing,437,Atlanta,Supplier B,Quarterly,3,884.36,27.1,247,No,40,32,41,464,47,33.749,-84.388,GA
9,191,Bananas,Electronics,478,Baltimore,Supplier B,Quarterly,9,578.26,8.9,255,Yes,57,27,47,294,24,39.2904,-76.6122,MD
1,173,Laptop,Furniture,155,Seattle,Supplier C,Weekly,8,119.13,14.3,351,No,29,20,31,234,27,47.6062,-122.3321,WA
4,141,Sofa,Groceries,452,Long Beach,Supplier C,Weekly,9,137.15,0.1,163,No,64,37,10,419,31,33.7701,-118.1937,CA
4,157,Laptop,Furniture,401,Raleigh,Supplier D,Quarterly,1,211.43,0.6,68,No,90,12,6,154,36,35.7796,-78.6382,NC
6,171,Sofa,Clothing,160,Miami,Supplier A,Weekly,2,137.0,6.0,83,Yes,67,16,45,380,5,25.7617,-80.1918,FL
3,142,T-Shirt,Groceries,356,San Francisco,Supplier A,Weekly,10,285.82,24.0,304,Yes,80,35,30,251,21,37.7749,-122.4194,CA
6,175,T-Shirt,Groceries,429,Boston,Supplier A,Quarterly,2,192.94,22.8,36,Yes,65,49,33,205,31,42.3601,-71.0589,MA
3,142,Bananas,Footwear,239,New York,Supplier B,Quarterly,6,128.38,1.6,99,Yes,18,6,39,141,40,40.7128,-74.006,NY
5,174,Sneakers,Clothing,335,Albuquerque,Supplier D,Monthly,14,823.43,-9.7,196,Yes,71,16,43,178,22,35.0844,-106.6504,NM
3,199,T-Shirt,Clothing,19,San Francisco,Supplier D,Weekly,11,517.74,5.8,136,Yes,51,12,3,225,41,37.7749,-122.4194,CA
1,140,Laptop,Clothing,155,Atlanta,Supplier B,Monthly,14,105.56,-9.8,263,Yes,73,21,17,444,37,33.749,-84.388,GA
8,177,Sneakers,Electronics,9,Atlanta,Supplier C,Quarterly,4,126.67,10.0,242,Yes,96,44,24,127,42,33.749,-84.388,GA
3,103,Laptop,Groceries,129,Kansas City,Supplier A,Quarterly,10,263.08,-3.2,251,Yes,44,22,11,6,2,39.0997,-94.5786,MO
1,120,Bananas,Clothing,309,San Diego,Supplier A,Weekly,4,380.34,17.3,162,No,34,37,12,256,10,32.7157,-117.1611,CA
9,154,T-Shirt,Clothing,176,Denver,Supplier D,Weekly,8,305.97,-5.3,270,No,63,16,14,154,44,39.7392,-104.9903,CO
7,133,T-Shirt,Clothing,407,Chicago,Supplier C,Monthly,7,38.74,-6.9,222,Yes,96,6,33,284,7,41.8781,-87.6298,IL
6,173,T-Shirt,Footwear,461,San Antonio,Supplier D,Weekly,8,984.55,20.8,118,Yes,48,26,44,471,40,29.4241,-98.4936,TX
7,169,T-Shirt,Electronics,382,Colorado Springs,Supplier C,Quarterly,14,56.47,30.0,109,No,13,2,36,139,17,38.8339,-104.8214,CO
4,119,Sneakers,Furniture,90,Virginia Beach,Supplier D,Monthly,14,410.74,28.3,282,Yes,15,48,41,381,22,36.8529,-75.978,VA
3,170,Sofa,Groceries,186,San Antonio,Supplier B,Quarterly,3,440.81,6.9,79,Yes,42,21,6,43,43,29.4241,-98.4936,TX
8,156,Laptop,Furniture,92,San Antonio,Supplier A,Quarterly,12,937.65,1.6,43,Yes,23,27,14,428,22,29.4241,-98.4936,TX
7,137,Bananas,Groceries,126,Long Beach,Supplier A,Quarterly,8,250.9,-5.7,334,Yes,77,40,23,238,47,33.7701,-118.1937,CA
2,187,Laptop,Furniture,327,Omaha,Supplier B,Weekly,10,47.35,2.5,197,No,36,21,33,297,11,41.2565,-95.9345,NE
6,109,Laptop,Furniture,259,Mesa,Supplier A,Quarterly,7,577.2,-5.7,162,No,90,40,36,70,5,33.4152,-111.8315,AZ
5,193,T-Shirt,Groceries,192,Louisville,Supplier C,Quarterly,5,965.17,-7.2,150,Yes,70,36,34,118,32,38.2527,-85.7585,KY
7,154,Bananas,Clothing,229,Los Angeles,Supplier A,Monthly,9,351.69,29.8,42,Yes,59,33,34,190,37,34.0522,-118.2437,CA
1,175,Sofa,Clothing,76,Louisville,Supplier B,Quarterly,7,668.55,26.7,189,No,63,15,42,346,19,38.2527,-85.7585,KY
6,142,Sneakers,Furniture,143,Indianapolis,Supplier C,Weekly,2,189.44,27.3,109,Yes,27,47,11,98,45,39.7684,-86.1581,IN
2,109,Sofa,Furniture,57,Omaha,Supplier B,Monthly,4,186.16,-3.6,288,No,67,30,28,236,24,41.2565,-95.9345,NE
5,127,Sofa,Clothing,26,Miami,Supplier B,Monthly,10,563.51,2.0,122,No,72,33,11,125,23,25.7617,-80.1918,FL
2,162,Sofa,Groceries,324,Louisville,Supplier D,Quarterly,8,351.14,24.4,90,Yes,28,17,48,76,31,38.2527,-85.7585,KY
3,108,Sneakers,Groceries,423,Portland,Supplier B,Weekly,11,283.01,13.0,111,Yes,61,25,44,297,36,45.5051,-122.675,OR
5,119,Bananas,Groceries,106,Los Angeles,Supplier A,Quarterly,11,364.74,14.9,64,Yes,14,37,42,358,3,34.0522,-118.2437,CA
3,132,Laptop,Groceries,264,Washington,Supplier D,Quarterly,7,924.96,-6.5,30,No,86,24,20,1,3,38.9072,-77.0369,DC
2,119,Laptop,Electronics,63,Detroit,Supplier D,Monthly,12,968.84,-8.3,173,No,45,19,14,132,3,42.3314,-83.0458,MI
2,127,T-Shirt,Clothing,473,San Jose,Supplier B,Monthly,9,591.24,29.2,56,No,77,48,41,28,19,37.3382,-121.8863,CA
3,184,Laptop,Footwear,268,Columbus,Supplier A,Monthly,5,939.64,10.2,121,No,71,15,49,476,42,39.9612,-82.9988,OH
3,137,Bananas,Footwear,277,Fresno,Supplier D,Quarterly,3,527.27,28.0,256,No,29,29,36,159,9,36.7378,-119.7871,CA
2,187,Sofa,Footwear,455,Portland,Supplier C,Monthly,3,433.31,0.3,81,Yes,35,13,35,360,8,45.5051,-122.675,OR
8,192,Bananas,Electronics,188,San Francisco,Supplier B,Quarterly,12,240.49,18.2,231,No,29,36,5,244,10,37.7749,-122.4194,CA
7,173,T-Shirt,Electronics,440,Denver,Supplier D,Quarterly,9,940.22,4.0,59,No,76,49,12,325,29,39.7392,-104.9903,CO
3,166,T-Shirt,Clothing,97,San Diego,Supplier B,Monthly,5,507.76,22.4,354,Yes,43,47,2,234,49,32.7157,-117.1611,CA
7,118,Laptop,Electronics,384,San Diego,Supplier C,Quarterly,8,57.23,-2.2,198,No,59,35,49,108,47,32.7157,-117.1611,CA
9,117,Sneakers,Groceries,374,Houston,Supplier B,Weekly,12,79.69,-0.0,316,Yes,63,27,13,332,26,29.7604,-95.3698,TX
1,174,Sofa,Clothing,447,Charlotte,Supplier C,Quarterly,4,725.09,-6.7,172,No,40,2,45,461,35,35.2271,-80.8431,NC
8,186,Bananas,Furniture,375,Virginia Beach,Supplier C,Quarterly,14,700.15,5.4,288,Yes,33,37,21,379,4,36.8529,-75.978,VA
4,109,T-Shirt,Electronics,300,Portland,Supplier D,Quarterly,10,795.17,-6.3,184,No,93,7,32,464,19,45.5051,-122.675,OR
8,106,Laptop,Groceries,487,El Paso,Supplier B,Weekly,14,353.15,15.1,350,Yes,19,7,2,260,33,31.7619,-106.485,TX
8,124,Laptop,Clothing,271,Houston,Supplier D,Monthly,2,940.56,-2.5,61,Yes,59,13,31,124,29,29.7604,-95.3698,TX
7,116,Laptop,Clothing,187,Indianapolis,Supplier B,Monthly,3,974.13,-4.0,208,No,64,18,34,194,30,39.7684,-86.1581,IN
4,138,Laptop,Groceries,71,Miami,Supplier A,Weekly,8,117.77,27.2,331,No,65,18,8,460,6,25.7617,-80.1918,FL
1,100,Bananas,Footwear,276,Indianapolis,Supplier B,Quarterly,2,414.0,-7.7,319,No,72,22,11,46,20,39.7684,-86.1581,IN
6,108,Laptop,Electronics,365,Seattle,Supplier C,Weekly,6,380.09,19.5,262,No,27,41,49,181,34,47.6062,-122.3321,WA
4,145,Bananas,Footwear,402,San Diego,Supplier A,Quarterly,12,143.18,21.2,104,No,17,11,21,101,38,32.7157,-117.1611,CA
2,164,Laptop,Furniture,188,San Diego,Supplier D,Quarterly,11,580.03,23.3,185,No,77,9,5,258,21,32.7157,-117.1611,CA
2,150,Laptop,Groceries,116,San Antonio,Supplier D,Monthly,11,421.35,21.2,291,No,22,34,49,498,5,29.4241,-98.4936,TX
6,147,Sneakers,Clothing,341,San Francisco,Supplier A,Weekly,7,467.93,28.5,109,No,19,10,10,179,27,37.7749,-122.4194,CA
8,149,Bananas,Groceries,316,Jacksonville,Supplier B,Monthly,1,637.75,8.3,118,No,41,25,34,19,17,30.3322,-81.6557,FL
8,118,Bananas,Footwear,134,Columbus,Supplier A,Weekly,2,346.55,13.2,57,No,19,35,14,313,34,39.9612,-82.9988,OH
1,123,Sofa,Furniture,370,Fort Worth,Supplier B,Weekly,12,489.08,17.1,241,No,12,37,10,440,33,32.7555,-97.3308,TX
8,185,Sofa,Footwear,420,Charlotte,Supplier C,Quarterly,13,227.24,14.9,296,Yes,70,44,47,175,3,35.2271,-80.8431,NC
7,161,Sneakers,Groceries,148,Nashville,Supplier D,Quarterly,14,969.66,15.2,151,Yes,33,37,1,75,33,36.1627,-86.7816,TN
8,168,Bananas,Footwear,451,Long Beach,Supplier D,Monthly,1,713.73,4.2,356,Yes,42,5,2,334,46,33.7701,-118.1937,CA
3,154,Laptop,Groceries,243,Indianapolis,Supplier A,Weekly,12,372.15,28.1,364,Yes,75,11,5,351,29,39.7684,-86.1581,IN
5,154,T-Shirt,Groceries,401,Colorado Springs,Supplier A,Monthly,6,830.24,9.6,73,Yes,56,41,14,391,26,38.8339,-104.8214,CO
7,176,Sneakers,Clothing,250,Portland,Supplier C,Monthly,14,945.43,-2.1,215,Yes,65,4,3,16,38,45.5051,-122.675,OR
6,112,T-Shirt,Furniture,348,Jacksonville,Supplier A,Weekly,6,852.03,0.5,287,No,54,40,44,374,31,30.3322,-81.6557,FL
7,109,Bananas,Clothing,170,Portland,Supplier C,Monthly,13,636.79,-9.5,276,No,32,6,42,103,20,45.5051,-122.675,OR
3,124,T-Shirt,Clothing,440,Oakland,Supplier A,Monthly,11,971.52,19.3,317,Yes,21,18,25,103,35,37.8044,-122.2711,CA
2,116,Sofa,Groceries,469,Indianapolis,Supplier A,Quarterly,1,805.9,5.3,42,No,83,29,26,42,15,39.7684,-86.1581,IN
3,136,Laptop,Groceries,54,Raleigh,Supplier B,Monthly,4,342.2,8.9,197,No,15,14,32,471,26,35.7796,-78.6382,NC
6,163,T-Shirt,Electronics,418,Atlanta,Supplier A,Quarterly,8,407.39,3.2,155,No,18,21,21,140,7,33.749,-84.388,GA
8,185,Bananas,Furniture,202,Chicago,Supplier D,Weekly,12,882.5,22.9,258,Yes,48,26,33,301,34,41.8781,-87.6298,IL
6,188,T-Shirt,Furniture,75,Baltimore,Supplier D,Monthly,5,148.09,-2.7,140,No,29,6,7,191,23,39.2904,-76.6122,MD
6,102,Sneakers,Footwear,412,Long Beach,Supplier D,Monthly,10,447.51,29.5,96,No,97,47,30,256,42,33.7701,-118.1937,CA
2,129,Sofa,Groceries,213,Dallas,Supplier B,Weekly,10,553.41,5.4,120,No,95,11,31,291,30,32.7767,-96.797,TX
9,145,Bananas,Electronics,169,Indianapolis,Supplier C,Monthly,2,325.85,17.0,149,Yes,43,33,15,399,8,39.7684,-86.1581,IN
6,170,Sofa,Furniture,300,Washington,Supplier C,Weekly,6,539.61,19.7,146,Yes,38,1,12,226,19,38.9072,-77.0369,DC
6,129,Sofa,Groceries,379,San Diego,Supplier C,Monthly,2,831.98,8.6,193,No,42,43,24,228,42,32.7157,-117.1611,CA
5,173,T-Shirt,Footwear,360,Chicago,Supplier C,Monthly,3,645.55,1.4,175,Yes,84,35,36,420,40,41.8781,-87.6298,IL
9,101,Sneakers,Furniture,369,Memphis,Supplier B,Quarterly,4,601.56,-2.0,293,No,80,28,39,371,8,35.1495,-90.049,TN
8,172,Bananas,Footwear,241,Louisville,Supplier A,Monthly,2,999.22,-2.3,360,Yes,36,27,18,235,49,38.2527,-85.7585,KY
2,195,T-Shirt,Electronics,58,Raleigh,Supplier C,Quarterly,14,404.3,-5.2,149,Yes,76,27,3,246,33,35.7796,-78.6382,NC
9,164,Bananas,Footwear,482,Indianapolis,Supplier A,Quarterly,4,119.15,27.9,46,No,46,19,18,352,42,39.7684,-86.1581,IN
1,109,Sofa,Clothing,276,Mesa,Supplier D,Monthly,7,516.63,-7.1,33,No,27,16,1,149,8,33.4152,-111.8315,AZ
9,127,T-Shirt,Footwear,373,Dallas,Supplier B,Monthly,4,879.69,-3.1,66,No,94,39,37,58,35,32.7767,-96.797,TX
7,185,Sneakers,Groceries,435,Albuquerque,Supplier A,Weekly,3,709.28,18.8,185,No,97,30,27,342,49,35.0844,-106.6504,NM
5,182,Sneakers,Electronics,441,Austin,Supplier D,Quarterly,13,702.86,23.0,39,No,83,45,30,53,39,30.2672,-97.7431,TX
1,156,Sneakers,Electronics,165,Mesa,Supplier D,Monthly,2,125.78,-3.7,90,Yes,75,43,7,395,18,33.4152,-111.8315,AZ
3,168,Sofa,Clothing,304,Chicago,Supplier C,Quarterly,10,952.95,-9.1,265,Yes,60,7,12,270,6,41.8781,-87.6298,IL
1,124,Sofa,Footwear,327,Austin,Supplier C,Monthly,9,608.5,15.8,294,Yes,43,27,29,107,16,30.2672,-97.7431,TX
5,121,Sneakers,Electronics,407,Milwaukee,Supplier C,Quarterly,11,546.37,-7.1,168,No,13,10,48,152,35,43.0389,-87.9065,WI
3,131,Sofa,Furniture,238,Dallas,Supplier A,Monthly,14,519.86,-4.6,278,Yes,40,37,44,498,40,32.7767,-96.797,TX
4,177,Sofa,Electronics,307,Albuquerque,Supplier B,Monthly,13,121.46,7.2,309,No,10,3,33,31,35,35.0844,-106.6504,NM
5,130,Bananas,Furniture,353,Sacramento,Supplier B,Monthly,4,489.48,3.1,313,Yes,67,21,44,413,44,38.5816,-121.4944,CA
6,177,T-Shirt,Furniture,462,Tucson,Supplier B,Weekly,2,96.21,3.0,188,No,46,23,42,324,37,32.2226,-110.9747,AZ
3,178,Bananas,Groceries,189,Boston,Supplier C,Quarterly,4,552.01,-9.6,179,No,34,17,39,363,41,42.3601,-71.0589,MA
4,121,T-Shirt,Footwear,452,Albuquerque,Supplier B,Quarterly,1,191.92,28.9,38,Yes,67,44,24,100,11,35.0844,-106.6504,NM
2,135,Bananas,Groceries,400,Denver,Supplier D,Monthly,5,204.36,12.5,57,No,78,46,27,213,20,39.7392,-104.9903,CO
3,152,Sofa,Groceries,345,Phoenix,Supplier B,Monthly,14,613.13,27.4,157,No,93,11,11,313,10,33.4484,-112.074,AZ
6,185,T-Shirt,Footwear,117,Jacksonville,Supplier A,Weekly,7,232.01,28.8,56,Yes,33,11,35,44,44,30.3322,-81.6557,FL
7,106,Sofa,Furniture,114,Louisville,Supplier C,Weekly,7,222.77,29.7,94,No,47,25,38,363,40,38.2527,-85.7585,KY
5,105,T-Shirt,Electronics,232,Charlotte,Supplier D,Monthly,6,414.01,29.3,146,Yes,55,45,14,442,15,35.2271,-80.8431,NC
4,113,T-Shirt,Groceries,312,Oklahoma City,Supplier C,Quarterly,9,945.63,-0.0,251,No,73,20,31,255,47,35.4676,-97.5164,OK
3,148,Bananas,Footwear,308,Las Vegas,Supplier D,Monthly,6,433.69,13.8,333,Yes,69,34,44,436,48,36.1699,-115.1398,NV
6,118,Sofa,Groceries,278,Detroit,Supplier B,Monthly,1,258.53,28.0,91,No,31,8,17,423,32,42.3314,-83.0458,MI
6,116,Sneakers,Clothing,23,Kansas City,Supplier C,Quarterly,7,613.73,-6.8,34,No,86,31,5,94,31,39.0997,-94.5786,MO
7,165,Sneakers,Electronics,48,Fort Worth,Supplier C,Quarterly,10,349.66,22.6,285,No,51,2,46,130,20,32.7555,-97.3308,TX
8,170,Sneakers,Clothing,17,Dallas,Supplier D,Monthly,6,252.04,18.4,251,Yes,27,26,14,29,8,32.7767,-96.797,TX
7,129,T-Shirt,Clothing,97,Chicago,Supplier A,Quarterly,11,148.26,6.2,276,Yes,75,21,24,448,11,41.8781,-87.6298,IL
4,108,Sneakers,Footwear,182,New York,Supplier C,Quarterly,5,688.03,7.2,323,Yes,17,15,11,381,41,40.7128,-74.006,NY
6,137,Bananas,Clothing,52,Raleigh,Supplier A,Quarterly,2,660.12,23.9,100,Yes,33,38,24,465,23,35.7796,-78.6382,NC
6,157,T-Shirt,Footwear,372,Oakland,Supplier B,Quarterly,13,933.67,-4.0,85,No,23,34,49,177,22,37.8044,-122.2711,CA
5,148,Laptop,Electronics,316,Las Vegas,Supplier D,Weekly,7,196.49,28.4,357,Yes,82,35,24,451,24,36.1699,-115.1398,NV
3,144,Sofa,Electronics,276,Chicago,Supplier A,Monthly,2,817.35,22.2,169,No,40,41,45,365,9,41.8781,-87.6298,IL
6,139,T-Shirt,Furniture,43,Portland,Supplier C,Quarterly,12,260.58,9.9,228,No,34,6,11,457,1,45.5051,-122.675,OR
2,106,Bananas,Electronics,415,Denver,Supplier C,Quarterly,2,540.07,-8.8,50,No,46,39,20,73,5,39.7392,-104.9903,CO
6,165,Sneakers,Groceries,50,Memphis,Supplier A,Monthly,7,15.74,4.9,166,No,53,18,36,78,19,35.1495,-90.049,TN
6,143,Sofa,Groceries,481,Kansas City,Supplier B,Quarterly,1,607.38,5.7,270,No,70,47,14,198,40,39.0997,-94.5786,MO
4,180,Sofa,Groceries,376,Raleigh,Supplier A,Monthly,7,765.07,5.9,61,Yes,47,14,9,47,26,35.7796,-78.6382,NC
8,109,Sneakers,Furniture,134,Houston,Supplier A,Monthly,10,592.03,24.9,344,Yes,11,9,35,4,39,29.7604,-95.3698,TX
2,157,T-Shirt,Clothing,172,Sacramento,Supplier D,Quarterly,13,38.2,-1.9,191,Yes,28,25,45,336,34,38.5816,-121.4944,CA
9,104,Sofa,Groceries,76,San Diego,Supplier D,Monthly,2,88.04,6.5,160,No,40,34,26,204,10,32.7157,-117.1611,CA
1,102,Sneakers,Groceries,278,Virginia Beach,Supplier C,Weekly,8,61.29,18.6,53,Yes,42,28,6,288,8,36.8529,-75.978,VA
8,176,Sneakers,Groceries,325,Charlotte,Supplier A,Quarterly,10,508.28,-2.4,265,Yes,18,8,15,111,25,35.2271,-80.8431,NC
7,166,Laptop,Clothing,305,Austin,Supplier D,Monthly,6,480.2,20.8,41,Yes,29,9,25,410,33,30.2672,-97.7431,TX
2,174,Laptop,Electronics,332,Sacramento,Supplier C,Quarterly,5,243.93,24.1,93,Yes,89,33,13,169,43,38.5816,-121.4944,CA
5,191,Laptop,Furniture,32,San Francisco,Supplier B,Monthly,5,384.69,26.2,263,Yes,10,48,29,462,17,37.7749,-122.4194,CA
5,112,Sneakers,Footwear,305,Seattle,Supplier C,Weekly,13,868.36,13.4,211,Yes,96,7,4,377,48,47.6062,-122.3321,WA
9,199,Bananas,Furniture,393,Milwaukee,Supplier B,Monthly,7,613.81,11.2,328,Yes,49,32,22,245,45,43.0389,-87.9065,WI
6,130,Sneakers,Electronics,43,Long Beach,Supplier A,Monthly,10,397.5,-1.9,350,Yes,65,48,48,176,23,33.7701,-118.1937,CA
9,107,Bananas,Electronics,299,Las Vegas,Supplier A,Quarterly,1,546.63,7.6,204,Yes,95,12,5,462,35,36.1699,-115.1398,NV
8,108,Sneakers,Clothing,241,Atlanta,Supplier C,Weekly,13,514.08,9.7,279,No,71,25,25,410,6,33.749,-84.388,GA
8,156,Sneakers,Footwear,230,Long Beach,Supplier B,Monthly,10,264.91,29.8,142,No,10,9,33,244,49,33.7701,-118.1937,CA
6,104,Bananas,Footwear,485,Nashville,Supplier C,Monthly,2,777.54,25.4,272,Yes,72,49,41,149,30,36.1627,-86.7816,TN
9,151,T-Shirt,Furniture,420,Colorado Springs,Supplier B,Monthly,9,724.16,26.2,351,No,57,12,30,66,22,38.8339,-104.8214,CO
9,148,T-Shirt,Clothing,271,San Diego,Supplier D,Monthly,5,248.9,8.2,363,No,93,36,27,335,49,32.7157,-117.1611,CA
4,154,Sofa,Electronics,480,Nashville,Supplier A,Quarterly,1,393.46,15.6,109,No,94,45,10,312,39,36.1627,-86.7816,TN
4,114,Laptop,Footwear,376,El Paso,Supplier A,Monthly,1,405.66,15.7,144,No,97,3,36,99,47,31.7619,-106.485,TX
7,171,Bananas,Electronics,61,Tucson,Supplier D,Monthly,3,20.9,-1.7,37,Yes,36,20,46,187,47,32.2226,-110.9747,AZ
7,193,Laptop,Furniture,370,Oklahoma City,Supplier A,Weekly,11,221.4,-0.2,158,No,11,13,10,48,5,35.4676,-97.5164,OK
7,189,Bananas,Electronics,496,Baltimore,Supplier C,Weekly,3,172.69,3.4,344,No,73,34,47,289,10,39.2904,-76.6122,MD
1,171,Sneakers,Footwear,214,Washington,Supplier A,Monthly,11,625.16,22.5,54,Yes,66,49,46,356,26,38.9072,-77.0369,DC
7,146,Sofa,Footwear,284,Portland,Supplier D,Monthly,1,544.57,14.9,227,No,68,34,18,488,39,45.5051,-122.675,OR
3,163,Sofa,Furniture,355,Kansas City,Supplier A,Quarterly,7,681.89,21.4,133,Yes,21,20,36,472,6,39.0997,-94.5786,MO
3,137,T-Shirt,Groceries,394,Charlotte,Supplier A,Weekly,6,429.27,-5.4,155,No,84,41,12,116,10,35.2271,-80.8431,NC
1,118,T-Shirt,Furniture,61,Austin,Supplier A,Quarterly,7,163.39,-8.3,304,No,44,23,43,46,2,30.2672,-97.7431,TX
5,160,Sofa,Footwear,365,Denver,Supplier C,Weekly,1,752.71,1.0,82,No,74,9,40,422,11,39.7392,-104.9903,CO
1,102,Sneakers,Furniture,14,Fort Worth,Supplier A,Quarterly,13,928.26,-8.2,140,Yes,97,25,8,392,6,32.7555,-97.3308,TX
1,171,Sofa,Groceries,425,Charlotte,Supplier C,Weekly,9,362.71,17.7,95,Yes,72,23,20,359,37,35.2271,-80.8431,NC
8,130,Sofa,Electronics,204,Virginia Beach,Supplier C,Weekly,10,659.59,23.9,290,No,29,45,7,18,29,36.8529,-75.978,VA
3,101,Bananas,Clothing,114,San Antonio,Supplier C,Monthly,1,273.19,8.6,321,Yes,47,4,35,386,23,29.4241,-98.4936,TX
7,125,Sofa,Furniture,169,Kansas City,Supplier B,Weekly,2,950.41,5.9,48,No,93,40,47,211,27,39.0997,-94.5786,MO
5,116,Bananas,Groceries,29,San Diego,Supplier A,Quarterly,3,890.63,26.9,179,No,12,18,21,439,5,32.7157,-117.1611,CA
1,173,Sneakers,Footwear,160,San Jose,Supplier D,Weekly,14,266.22,27.1,252,Yes,46,38,48,328,19,37.3382,-121.8863,CA
7,124,Bananas,Furniture,428,Indianapolis,Supplier A,Monthly,13,622.75,16.0,210,No,13,32,35,381,4,39.7684,-86.1581,IN
1,151,Bananas,Clothing,316,Milwaukee,Supplier C,Monthly,11,155.1,9.7,326,No,61,39,43,477,32,43.0389,-87.9065,WI
3,117,T-Shirt,Furniture,333,Miami,Supplier C,Weekly,14,763.1,-3.4,169,No,57,30,39,324,39,25.7617,-80.1918,FL
8,146,Laptop,Groceries,281,Memphis,Supplier B,Weekly,9,903.09,-7.4,161,Yes,28,23,39,443,9,35.1495,-90.049,TN
4,149,T-Shirt,Groceries,404,Long Beach,Supplier A,Weekly,7,569.54,5.2,356,No,42,45,28,250,29,33.7701,-118.1937,CA
4,161,Bananas,Groceries,452,Seattle,Supplier D,Monthly,8,54.42,21.8,362,No,94,20,33,142,28,47.6062,-122.3321,WA
9,163,Bananas,Clothing,258,Raleigh,Supplier A,Monthly,10,617.37,18.8,58,No,27,24,22,90,38,35.7796,-78.6382,NC
2,145,Sofa,Clothing,352,Phoenix,Supplier D,Monthly,3,416.97,28.0,110,No,55,2,7,317,23,33.4484,-112.074,AZ
4,157,Laptop,Electronics,167,Baltimore,Supplier B,Quarterly,9,963.17,-4.1,213,Yes,64,11,28,246,39,39.2904,-76.6122,MD
4,176,Laptop,Electronics,54,Las Vegas,Supplier B,Weekly,9,39.59,22.2,36,Yes,53,39,6,370,15,36.1699,-115.1398,NV
1,129,Sofa,Groceries,220,Boston,Supplier B,Quarterly,12,87.79,9.8,326,No,93,30,29,226,1,42.3601,-71.0589,MA
7,189,Sofa,Clothing,449,El Paso,Supplier B,Weekly,2,171.2,5.3,192,Yes,57,15,37,303,16,31.7619,-106.485,TX
6,125,Sneakers,Groceries,446,Los Angeles,Supplier D,Monthly,10,128.38,9.0,135,No,31,17,12,69,43,34.0522,-118.2437,CA
9,132,Sneakers,Furniture,146,Philadelphia,Supplier A,Monthly,11,672.96,8.3,355,Yes,57,35,21,489,9,39.9526,-75.1652,PA
2,111,Laptop,Electronics,245,Baltimore,Supplier D,Monthly,12,986.82,2.9,160,Yes,80,6,8,175,34,39.2904,-76.6122,MD
9,168,Bananas,Furniture,94,Chicago,Supplier A,Weekly,8,719.48,1.3,187,Yes,10,20,19,216,24,41.8781,-87.6298,IL
2,129,Sneakers,Groceries,469,Omaha,Supplier B,Monthly,7,759.17,23.2,204,Yes,32,12,37,440,36,41.2565,-95.9345,NE
3,136,Bananas,Electronics,474,Austin,Supplier A,Quarterly,14,881.68,29.2,109,No,46,8,7,466,39,30.2672,-97.7431,TX
6,185,Sofa,Footwear,357,Seattle,Supplier B,Quarterly,9,644.84,11.6,330,No,59,12,40,354,37,47.6062,-122.3321,WA
9,163,T-Shirt,Electronics,283,Baltimore,Supplier C,Weekly,3,512.17,10.7,104,No,60,7,8,364,1,39.2904,-76.6122,MD
9,158,T-Shirt,Furniture,400,San Antonio,Supplier C,Weekly,11,254.59,3.1,97,No,40,22,31,319,6,29.4241,-98.4936,TX
5,140,T-Shirt,Furniture,268,Phoenix,Supplier D,Quarterly,1,258.72,-2.4,272,No,29,20,34,486,14,33.4484,-112.074,AZ
4,100,Bananas,Electronics,107,Fresno,Supplier B,Monthly,14,184.9,4.9,283,Yes,85,36,39,203,30,36.7378,-119.7871,CA
2,113,Sofa,Electronics,369,Houston,Supplier D,Quarterly,13,919.04,0.3,219,No,16,44,40,236,31,29.7604,-95.3698,TX
4,183,Sofa,Groceries,153,Houston,Supplier C,Quarterly,1,611.0,15.4,64,No,69,19,18,73,20,29.7604,-95.3698,TX
6,123,Sneakers,Clothing,341,Memphis,Supplier B,Quarterly,9,712.4,17.1,67,No,52,7,10,391,42,35.1495,-90.049,TN
1,171,Bananas,Footwear,215,Colorado Springs,Supplier B,Weekly,8,365.43,17.7,201,No,83,22,5,187,34,38.8339,-104.8214,CO
5,107,Laptop,Clothing,305,Jacksonville,Supplier A,Monthly,8,938.13,21.1,354,Yes,23,25,27,380,34,30.3322,-81.6557,FL
