Warehouse ID,Product ID,Product Name,Category,Quantity in Stock,Location,Supplier,Restock Frequency,Average Delivery Time (days),Stock Value (USD),Storage Temperature (C),Shelf Life (days),Hazardous Material,Reorder Level,Daily Sales (units),Daily Restock (units),Stock Level (units),Sales Forecast (units),Latitude,Longitude,State,timestamp
4,179,Sofa,Clothing,48.0,Tucson,Supplier A,Quarterly,12.0,162.36,7.6,222.0,Yes,65.0,15.0,19,193,15,32.2226,-110.9747,AZ,
4,112,Sneakers,Groceries,56.0,Charlotte,Supplier B,Weekly,1.0,976.18,0.3,285.0,No,82.0,15.0,39,80,10,35.2271,-80.8431,NC,
5,125,T-Shirt,Footwear,196.0,Kansas City,Supplier A,Quarterly,2.0,425.57,-9.3,134.0,Yes,25.0,3.0,22,474,39,39.0997,-94.5786,MO,
6,136,Sofa,Furniture,156.0,Memphis,Supplier C,Weekly,13.0,335.86,-4.3,261.0,No,35.0,11.0,35,34,5,35.1495,-90.049,TN,
4,111,Bananas,Furniture,246.0,Las Vegas,Supplier C,Weekly,3.0,449.72,4.8,194.0,Yes,58.0,30.0,5,320,32,36.1699,-115.1398,NV,
7,120,Bananas,Clothing,249.0,Charlotte,Supplier A,Weekly,7.0,384.08,-4.7,329.0,Yes,27.0,29.0,44,340,23,35.2271,-80.8431,NC,
1,162,T-Shirt,Clothing,337.0,Austin,Supplier D,Quarterly,9.0,595.24,-9.8,230.0,No,43.0,21.0,31,261,48,30.2672,-97.7431,TX,
6,132,Laptop,Groceries,363.0,Kansas City,Supplier C,Weekly,1.0,617.32,20.6,184.0,No,39.0,43.0,8,390,12,39.0997,-94.5786,MO,
8,150,Sofa,Furniture,258.0,Nashville,Supplier D,Quarterly,13.0,703.41,10.0,120.0,No,51.0,22.0,48,486,1,36.1627,-86.7816,TN,
8,138,T-Shirt,Clothing,80.0,Portland,Supplier B,Monthly,13.0,589.2,20.9,153.0,Yes,19.0,29.0,24,399,26,45.5051,-122.675,OR,
7,149,Sneakers,Electronics,274.0,Austin,Supplier D,Monthly,1.0,637.22,-8.4,151.0,No,55.0,30.0,39,105,3,30.2672,-97.7431,TX,
2,155,T-Shirt,Groceries,457.0,Houston,Supplier B,Monthly,11.0,754.55,-0.7,272.0,Yes,94.0,35.0,33,57,47,29.7604,-95.3698,TX,
9,103,Bananas,Groceries,475.0,Seattle,Supplier C,Monthly,4.0,79.15,5.4,207.0,Yes,83.0,11.0,34,294,48,47.6062,-122.3321,WA,
3,130,Sofa,Electronics,494.0,El Paso,Supplier B,Weekly,7.0,624.79,3.1,109.0,No,17.0,33.0,46,23,9,31.7619,-106.485,TX,
9,182,T-Shirt,Groceries,303.0,Tucson,Supplier B,Monthly,13.0,695.42,5.0,133.0,No,24.0,18.0,41,193,36,32.2226,-110.9747,AZ,
7,150,Laptop,Groceries,309.0,Phoenix,Supplier D,Weekly,12.0,569.12,-3.4,146.0,Yes,62.0,12.0,13,229,30,33.4484,-112.074,AZ,
4,140,T-Shirt,Clothing,144.0,New York,Supplier D,Monthly,14.0,695.67,11.6,76.0,Yes,87.0,37.0,2,30,29,40.7128,-74.006,NY,
9,141,Laptop,Clothing,67.0,Indianapolis,Supplier A,Monthly,3.0,152.35,11.4,304.0,Yes,32.0,40.0,4,47,32,39.7684,-86.1581,IN,
7,183,Sofa,Electronics,386.0,Columbus,Supplier D,Weekly,2.0,926.55,28.9,260.0,Yes,65.0,36.0,30,146,11,39.9612,-82.9988,OH,
1,189,Sneakers,Electronics,484.0,Jacksonville,Supplier C,Weekly,2.0,869.48,-6.3,49.0,Yes,42.0,30.0,18,141,25,30.3322,-81.6557,FL,
9,122,Laptop,Clothing,179.0,Atlanta,Supplier B,Quarterly,11.0,340.37,0.9,315.0,No,27.0,45.0,35,196,34,33.749,-84.388,GA,
9,196,Sofa,Footwear,480.0,San Francisco,Supplier B,Weekly,12.0,208.08,6.9,352.0,Yes,42.0,24.0,28,199,21,37.7749,-122.4194,CA,
8,106,Bananas,Clothing,490.0,Philadelphia,Supplier D,Weekly,8.0,347.55,8.4,287.0,No,72.0,29.0,10,143,21,39.9526,-75.1652,PA,
8,188,Sofa,Clothing,43.0,Fresno,Supplier D,Quarterly,14.0,404.8,5.4,70.0,Yes,54.0,5.0,46,427,41,36.7378,-119.7871,CA,
7,157,Sneakers,Clothing,416.0,Raleigh,Supplier D,Weekly,12.0,961.6,24.8,106.0,Yes,18.0,41.0,14,41,41,35.7796,-78.6382,NC,
2,116,Sofa,Groceries,227.0,Columbus,Supplier A,Weekly,10.0,936.5,15.3,350.0,Yes,79.0,37.0,36,398,13,39.9612,-82.9988,OH,
6,151,Sofa,Footwear,348.0,Albuquerque,Supplier A,Weekly,2.0,388.39,28.4,352.0,No,34.0,34.0,23,10,33,35.0844,-106.6504,NM,
6,196,Laptop,Footwear,66.0,Jacksonville,Supplier B,Quarterly,9.0,565.6,19.6,352.0,No,12.0,29.0,34,388,45,30.3322,-81.6557,FL,
4,118,Sneakers,Groceries,57.0,Miami,Supplier A,Monthly,8.0,230.44,3.0,59.0,No,15.0,29.0,47,188,30,25.7617,-80.1918,FL,
9,129,Bananas,Electronics,478.0,Columbus,Supplier A,Quarterly,3.0,140.54,23.1,363.0,No,17.0,3.0,27,246,42,39.9612,-82.9988,OH,
1,136,Bananas,Groceries,184.0,Milwaukee,Supplier C,Quarterly,13.0,145.03,3.2,249.0,No,78.0,38.0,17,330,18,43.0389,-87.9065,WI,
7,154,Bananas,Clothing,189.0,San Jose,Supplier C,Monthly,11.0,350.05,-1.3,107.0,No,57.0,14.0,42,410,49,37.3382,-121.8863,CA,
8,108,Sofa,Furniture,305.0,El Paso,Supplier B,Weekly,9.0,78.42,6.5,168.0,No,56.0,2.0,23,4,22,31.7619,-106.485,TX,
5,147,T-Shirt,Groceries,458.0,Fort Worth,Supplier C,Weekly,14.0,364.67,26.5,173.0,No,56.0,39.0,6,94,46,32.7555,-97.3308,TX,
2,119,Sneakers,Clothing,42.0,Colorado Springs,Supplier A,Weekly,1.0,371.1,-2.5,175.0,Yes,27.0,31.0,38,155,41,38.8339,-104.8214,CO,
7,110,T-Shirt,Groceries,146.0,Baltimore,Supplier C,Weekly,10.0,262.67,-1.6,99.0,No,60.0,8.0,34,255,37,39.2904,-76.6122,MD,
7,166,Sofa,Electronics,215.0,Oklahoma City,Supplier C,Quarterly,14.0,803.01,29.9,70.0,Yes,81.0,16.0,27,297,47,35.4676,-97.5164,OK,
2,100,Bananas,Footwear,141.0,Washington,Supplier C,Monthly,14.0,221.5,15.7,359.0,Yes,56.0,12.0,31,87,48,38.9072,-77.0369,DC,
2,152,Sofa,Groceries,37.0,Kansas City,Supplier B,Quarterly,1.0,825.34,19.1,69.0,Yes,71.0,17.0,16,486,2,39.0997,-94.5786,MO,
3,103,Sofa,Footwear,25.0,Long Beach,Supplier A,Monthly,13.0,288.47,22.2,342.0,Yes,34.0,8.0,38,322,49,33.7701,-118.1937,CA,
4,112,Bananas,Footwear,43.0,Charlotte,Supplier A,Quarterly,10.0,480.92,22.5,208.0,Yes,27.0,15.0,9,436,47,35.2271,-80.8431,NC,
9,145,Bananas,Electronics,222.0,Virginia Beach,Supplier C,Quarterly,5.0,346.54,-2.6,163.0,No,99.0,8.0,32,329,5,36.8529,-75.978,VA,
3,135,Sneakers,Footwear,267.0,Houston,Supplier C,Monthly,2.0,109.21,11.7,342.0,Yes,57.0,38.0,8,458,16,29.7604,-95.3698,TX,
9,183,Laptop,Groceries,14.0,Jacksonville,Supplier D,Monthly,14.0,225.84,14.9,307.0,No,47.0,4.0,6,128,4,30.3322,-81.6557,FL,
7,124,Sneakers,Electronics,26.0,San Diego,Supplier C,Monthly,8.0,275.48,10.4,40.0,Yes,74.0,20.0,9,496,31,32.7157,-117.1611,CA,
3,160,Sofa,Clothing,431.0,Fort Worth,Supplier D,Monthly,10.0,969.69,7.7,141.0,Yes,95.0,48.0,39,378,42,32.7555,-97.3308,TX,
4,153,T-Shirt,Clothing,426.0,Mesa,Supplier B,Quarterly,14.0,98.06,5.4,347.0,No,83.0,26.0,7,107,5,33.4152,-111.8315,AZ,
4,144,T-Shirt,Groceries,265.0,Charlotte,Supplier A,Monthly,13.0,435.49,-2.2,281.0,Yes,47.0,16.0,30,1,43,35.2271,-80.8431,NC,
5,131,Laptop,Electronics,430.0,Indianapolis,Supplier C,Quarterly,4.0,717.75,-0.6,36.0,Yes,60.0,33.0,15,362,22,39.7684,-86.1581,IN,
2,147,Sofa,Clothing,91.0,Fort Worth,Supplier C,Monthly,9.0,486.58,6.7,160.0,Yes,32.0,49.0,34,250,12,32.7555,-97.3308,TX,
5,130,Sofa,Footwear,263.0,Miami,Supplier B,Quarterly,10.0,30.65,25.8,111.0,Yes,41.0,47.0,8,107,29,25.7617,-80.1918,FL,
9,197,Sneakers,Footwear,186.0,Fort Worth,Supplier B,Weekly,12.0,298.71,3.0,345.0,Yes,55.0,34.0,37,191,21,32.7555,-97.3308,TX,
7,148,Bananas,Groceries,154.0,Nashville,Supplier C,Quarterly,3.0,267.06,16.4,217.0,Yes,51.0,45.0,5,250,47,36.1627,-86.7816,TN,
5,141,Laptop,Footwear,85.0,Milwaukee,Supplier A,Monthly,4.0,240.77,-2.0,248.0,No,18.0,2.0,29,319,47,43.0389,-87.9065,WI,
2,131,Bananas,Groceries,348.0,Las Vegas,Supplier C,Monthly,11.0,930.23,20.4,89.0,No,64.0,25.0,35,224,2,36.1699,-115.1398,NV,
8,104,Sneakers,Furniture,471.0,Detroit,Supplier A,Monthly,5.0,674.25,-8.0,199.0,No,85.0,34.0,24,439,7,42.3314,-83.0458,MI,
5,187,Laptop,Footwear,123.0,Sacramento,Supplier D,Quarterly,9.0,685.35,10.9,336.0,No,60.0,14.0,21,428,24,38.5816,-121.4944,CA,
6,180,T-Shirt,Footwear,402.0,Dallas,Supplier D,Weekly,8.0,50.82,-1.4,166.0,No,81.0,46.0,34,47,35,32.7767,-96.797,TX,
1,122,Sneakers,Footwear,361.0,Sacramento,Supplier B,Weekly,14.0,196.65,25.5,187.0,No,73.0,27.0,28,197,9,38.5816,-121.4944,CA,
8,176,T-Shirt,Electronics,145.0,Fort Worth,Supplier B,Monthly,9.0,718.64,27.8,100.0,No,45.0,45.0,22,12,17,32.7555,-97.3308,TX,
6,146,Laptop,Electronics,230.0,Boston,Supplier A,Monthly,12.0,509.51,24.2,220.0,No,48.0,1.0,40,243,9,42.3601,-71.0589,MA,
5,172,Laptop,Footwear,389.0,San Jose,Supplier D,Quarterly,1.0,658.57,29.2,355.0,Yes,40.0,5.0,4,40,39,37.3382,-121.8863,CA,
4,182,Sneakers,Clothing,206.0,Milwaukee,Supplier B,Quarterly,3.0,334.2,27.9,77.0,No,83.0,20.0,49,279,27,43.0389,-87.9065,WI,
6,146,Sofa,Footwear,488.0,Atlanta,Supplier A,Quarterly,8.0,208.3,29.9,221.0,No,44.0,5.0,32,138,7,33.749,-84.388,GA,
4,164,Sneakers,Clothing,86.0,Long Beach,Supplier B,Monthly,14.0,606.02,11.3,260.0,No,80.0,5.0,10,180,20,33.7701,-118.1937,CA,
4,165,Sneakers,Electronics,394.0,Fresno,Supplier C,Quarterly,11.0,549.7,-8.7,206.0,No,12.0,40.0,1,380,46,36.7378,-119.7871,CA,
3,159,Sofa,Furniture,344.0,Fresno,Supplier B,Monthly,3.0,708.2,6.3,210.0,Yes,63.0,15.0,41,163,4,36.7378,-119.7871,CA,
2,119,Sneakers,Furniture,164.0,Boston,Supplier D,Quarterly,13.0,429.09,7.0,168.0,Yes,46.0,5.0,33,149,38,42.3601,-71.0589,MA,
7,116,T-Shirt,Footwear,163.0,Los Angeles,Supplier A,Quarterly,8.0,664.71,26.6,133.0,No,10.0,2.0,5,345,13,34.0522,-118.2437,CA,
5,142,T-Shirt,Groceries,493.0,El Paso,Supplier C,Monthly,11.0,499.5,15.7,285.0,No,49.0,27.0,48,229,3,31.7619,-106.485,TX,
2,124,Sneakers,Electronics,108.0,San Francisco,Supplier D,Quarterly,6.0,686.59,23.0,153.0,No,53.0,30.0,33,411,23,37.7749,-122.4194,CA,
2,152,Sofa,Clothing,468.0,Dallas,Supplier A,Weekly,10.0,628.24,16.2,52.0,Yes,91.0,46.0,2,348,30,32.7767,-96.797,TX,
4,159,Laptop,Clothing,26.0,Houston,Supplier D,Weekly,1.0,633.97,7.7,128.0,Yes,27.0,32.0,6,38,11,29.7604,-95.3698,TX,
3,109,Sneakers,Groceries,133.0,San Jose,Supplier D,Weekly,6.0,410.56,5.2,150.0,Yes,94.0,41.0,11,105,7,37.3382,-121.8863,CA,
6,160,Laptop,Electronics,436.0,Dallas,Supplier A,Quarterly,11.0,761.45,29.9,199.0,Yes,62.0,30.0,30,237,24,32.7767,-96.797,TX,
3,150,Bananas,Electronics,143.0,Louisville,Supplier C,Quarterly,1.0,729.41,1.4,151.0,No,85.0,15.0,47,275,7,38.2527,-85.7585,KY,
4,184,Laptop,Clothing,117.0,Houston,Supplier B,Weekly,11.0,663.49,18.2,314.0,Yes,41.0,24.0,10,295,17,29.7604,-95.3698,TX,
9,121,Laptop,Footwear,362.0,San Antonio,Supplier D,Quarterly,13.0,360.59,-1.6,185.0,No,37.0,6.0,42,490,39,29.4241,-98.4936,TX,
1,166,Bananas,Clothing,339.0,Kansas City,Supplier D,Quarterly,5.0,590.3,11.1,54.0,Yes,94.0,34.0,37,320,19,39.0997,-94.5786,MO,
3,156,Sofa,Furniture,136.0,Omaha,Supplier C,Quarterly,9.0,989.56,2.0,306.0,Yes,24.0,29.0,3,147,23,41.2565,-95.9345,NE,
8,147,Sneakers,Footwear,141.0,Colorado Springs,Supplier A,Monthly,6.0,801.91,6.3,321.0,Yes,53.0,21.0,40,115,34,38.8339,-104.8214,CO,
2,109,T-Shirt,Footwear,28.0,Philadelphia,Supplier D,Weekly,4.0,50.74,20.8,73.0,No,46.0,3.0,32,77,45,39.9526,-75.1652,PA,
9,149,T-Shirt,Clothing,498.0,Chicago,Supplier D,Weekly,9.0,502.95,24.4,73.0,Yes,42.0,42.0,46,55,39,41.8781,-87.6298,IL,
4,111,Laptop,Groceries,53.0,Columbus,Supplier C,Weekly,6.0,717.99,17.7,48.0,Yes,67.0,32.0,26,72,32,39.9612,-82.9988,OH,
7,155,Bananas,Electronics,9.0,Memphis,Supplier A,Monthly,11.0,811.41,24.0,174.0,Yes,31.0,26.0,32,268,40,35.1495,-90.049,TN,
4,142,Sofa,Furniture,308.0,Sacramento,Supplier C,Monthly,6.0,372.21,14.5,43.0,No,62.0,39.0,44,360,4,38.5816,-121.4944,CA,
7,138,Sneakers,Clothing,222.0,Los Angeles,Supplier C,Weekly,13.0,803.14,-0.9,342.0,No,77.0,21.0,30,177,18,34.0522,-118.2437,CA,
9,186,Bananas,Furniture,276.0,Albuquerque,Supplier A,Monthly,13.0,778.7,-1.6,144.0,Yes,31.0,17.0,48,203,7,35.0844,-106.6504,NM,
3,105,Bananas,Groceries,270.0,Los Angeles,Supplier C,Quarterly,5.0,238.13,27.1,149.0,Yes,70.0,29.0,24,298,22,34.0522,-118.2437,CA,
4,135,Sneakers,Electronics,346.0,Oklahoma City,Supplier B,Quarterly,14.0,56.07,4.0,362.0,Yes,84.0,33.0,33,351,44,35.4676,-97.5164,OK,
5,105,Sofa,Groceries,380.0,Nashville,Supplier C,Quarterly,11.0,167.85,-2.2,304.0,Yes,26.0,9.0,41,411,25,36.1627,-86.7816,TN,
2,121,T-Shirt,Furniture,136.0,Los Angeles,Supplier A,Quarterly,2.0,886.6,-9.7,147.0,Yes,34.0,18.0,37,297,7,34.0522,-118.2437,CA,
4,157,Laptop,Furniture,454.0,Chicago,Supplier A,Monthly,4.0,379.59,0.4,260.0,Yes,66.0,38.0,10,156,32,41.8781,-87.6298,IL,
6,108,Bananas,Footwear,485.0,Portland,Supplier A,Weekly,11.0,794.24,-6.5,291.0,No,67.0,33.0,3,327,27,45.5051,-122.675,OR,
5,172,Sneakers,Footwear,481.0,Los Angeles,Supplier B,Quarterly,3.0,418.32,5.8,258.0,Yes,62.0,36.0,14,56,48,34.0522,-118.2437,CA,
3,159,T-Shirt,Footwear,432.0,Phoenix,Supplier A,Quarterly,8.0,224.68,12.7,81.0,No,73.0,33.0,4,342,35,33.4484,-112.074,AZ,
2,113,T-Shirt,Footwear,430.0,Mesa,Supplier C,Weekly,8.0,335.76,27.7,304.0,No,51.0,24.0,19,476,11,33.4152,-111.8315,AZ,
4,172,Laptop,Furniture,470.0,Indianapolis,Supplier D,Quarterly,1.0,746.83,-7.8,115.0,No,48.0,39.0,22,93,19,39.7684,-86.1581,IN,
9,137,Sneakers,Furniture,295.0,Miami,Supplier D,Weekly,9.0,316.86,8.6,62.0,No,95.0,42.0,39,73,49,25.7617,-80.1918,FL,
2,194,T-Shirt,Furniture,315.0,San Antonio,Supplier C,Weekly,13.0,680.69,-6.9,352.0,Yes,46.0,46.0,4,76,5,29.4241,-98.4936,TX,
2,125,Sneakers,Electronics,469.0,Baltimore,Supplier B,Weekly,14.0,752.24,23.6,127.0,No,54.0,29.0,45,13,38,39.2904,-76.6122,MD,
5,171,Laptop,Furniture,231.0,Atlanta,Supplier C,Weekly,10.0,294.29,13.5,184.0,Yes,94.0,3.0,37,32,35,33.749,-84.388,GA,
6,155,Bananas,Clothing,139.0,Houston,Supplier A,Monthly,13.0,330.51,13.8,317.0,No,41.0,2.0,37,468,5,29.7604,-95.3698,TX,
2,107,Laptop,Furniture,337.0,Las Vegas,Supplier C,Quarterly,10.0,219.4,17.3,162.0,No,74.0,21.0,12,350,48,36.1699,-115.1398,NV,
9,138,Sneakers,Electronics,302.0,Philadelphia,Supplier C,Quarterly,8.0,621.54,-2.0,230.0,No,93.0,26.0,25,123,41,39.9526,-75.1652,PA,
4,102,T-Shirt,Clothing,404.0,Memphis,Supplier D,Monthly,10.0,217.36,9.2,270.0,No,80.0,13.0,21,356,16,35.1495,-90.049,TN,
7,170,T-Shirt,Furniture,193.0,Seattle,Supplier D,Quarterly,13.0,339.52,7.6,189.0,Yes,55.0,10.0,7,24,24,47.6062,-122.3321,WA,
4,102,T-Shirt,Groceries,321.0,Virginia Beach,Supplier C,Monthly,1.0,619.16,13.9,60.0,Yes,25.0,3.0,38,227,44,36.8529,-75.978,VA,
7,152,T-Shirt,Groceries,91.0,Omaha,Supplier C,Monthly,3.0,581.33,27.3,323.0,No,50.0,46.0,35,17,46,41.2565,-95.9345,NE,
9,134,T-Shirt,Electronics,143.0,San Diego,Supplier A,Quarterly,2.0,521.47,28.4,163.0,Yes,53.0,25.0,26,206,21,32.7157,-117.1611,CA,
4,116,Sofa,Furniture,154.0,San Jose,Supplier B,Weekly,4.0,95.83,15.2,128.0,No,65.0,2.0,37,134,25,37.3382,-121.8863,CA,
2,156,Sofa,Footwear,478.0,Seattle,Supplier D,Quarterly,13.0,614.73,4.2,179.0,No,61.0,32.0,2,146,28,47.6062,-122.3321,WA,
3,191,T-Shirt,Furniture,434.0,Charlotte,Supplier C,Monthly,7.0,537.28,-2.8,338.0,Yes,41.0,3.0,4,127,37,35.2271,-80.8431,NC,
2,103,Bananas,Furniture,395.0,Las Vegas,Supplier D,Monthly,11.0,97.9,18.6,212.0,No,46.0,41.0,16,126,21,36.1699,-115.1398,NV,
5,123,Bananas,Furniture,335.0,Tucson,Supplier A,Quarterly,3.0,802.82,4.1,330.0,Yes,66.0,15.0,47,35,27,32.2226,-110.9747,AZ,
8,130,Sofa,Furniture,3.0,Memphis,Supplier D,Monthly,12.0,490.76,13.2,336.0,Yes,21.0,25.0,47,475,25,35.1495,-90.049,TN,
8,170,Sneakers,Footwear,376.0,Colorado Springs,Supplier C,Quarterly,13.0,363.35,25.6,202.0,Yes,51.0,47.0,26,328,39,38.8339,-104.8214,CO,
4,197,Bananas,Footwear,312.0,Kansas City,Supplier D,Quarterly,10.0,821.21,5.4,325.0,Yes,95.0,46.0,44,351,13,39.0997,-94.5786,MO,
1,138,Sofa,Electronics,248.0,San Jose,Supplier C,Monthly,12.0,524.13,-6.5,304.0,No,58.0,11.0,29,206,27,37.3382,-121.8863,CA,
1,102,Sofa,Groceries,106.0,Chicago,Supplier D,Monthly,6.0,667.19,24.9,342.0,No,66.0,41.0,47,440,8,41.8781,-87.6298,IL,
8,172,Sneakers,Electronics,122.0,Oakland,Supplier D,Quarterly,2.0,375.14,28.9,144.0,No,36.0,22.0,10,81,23,37.8044,-122.2711,CA,
5,115,T-Shirt,Clothing,401.0,Long Beach,Supplier A,Weekly,14.0,700.73,10.4,240.0,Yes,88.0,41.0,18,101,4,33.7701,-118.1937,CA,
4,183,T-Shirt,Groceries,173.0,Chicago,Supplier D,Quarterly,11.0,339.38,17.7,341.0,No,60.0,27.0,46,182,2,41.8781,-87.6298,IL,
2,112,Laptop,Furniture,300.0,Albuquerque,Supplier A,Quarterly,3.0,325.45,10.6,126.0,No,85.0,27.0,5,477,4,35.0844,-106.6504,NM,
8,121,T-Shirt,Electronics,387.0,San Diego,Supplier A,Quarterly,2.0,215.56,-1.9,204.0,Yes,76.0,20.0,7,131,4,32.7157,-117.1611,CA,
7,153,Bananas,Footwear,94.0,Washington,Supplier B,Quarterly,11.0,971.45,9.0,34.0,No,90.0,9.0,33,57,4,38.9072,-77.0369,DC,
4,199,Laptop,Furniture,24.0,Denver,Supplier C,Monthly,8.0,549.53,22.1,309.0,No,73.0,21.0,24,253,3,39.7392,-104.9903,CO,
3,111,Sofa,Electronics,150.0,Chicago,Supplier B,Quarterly,9.0,471.9,27.6,145.0,Yes,54.0,1.0,16,68,17,41.8781,-87.6298,IL,
2,193,Sneakers,Electronics,162.0,Baltimore,Supplier A,Quarterly,3.0,123.73,-1.8,276.0,No,12.0,37.0,49,354,21,39.2904,-76.6122,MD,
2,140,Bananas,Clothing,408.0,El Paso,Supplier C,Monthly,9.0,476.27,1.8,227.0,Yes,91.0,48.0,16,242,34,31.7619,-106.485,TX,
1,135,Laptop,Electronics,350.0,San Jose,Supplier C,Monthly,14.0,637.56,15.2,335.0,No,10.0,13.0,1,240,2,37.3382,-121.8863,CA,
7,189,Sneakers,Electronics,433.0,Oklahoma City,Supplier B,Weekly,13.0,509.83,26.6,49.0,Yes,39.0,41.0,23,124,18,35.4676,-97.5164,OK,
9,198,Sneakers,Furniture,351.0,Boston,Supplier C,Quarterly,6.0,662.4,3.3,228.0,Yes,92.0,11.0,30,468,24,42.3601,-71.0589,MA,
6,142,Laptop,Electronics,386.0,San Francisco,Supplier C,Weekly,8.0,225.24,7.6,69.0,No,69.0,32.0,44,194,42,37.7749,-122.4194,CA,
2,186,Sneakers,Electronics,337.0,Charlotte,Supplier A,Weekly,3.0,831.96,0.7,167.0,Yes,33.0,21.0,13,28,19,35.2271,-80.8431,NC,
2,175,T-Shirt,Footwear,119.0,Houston,Supplier A,Weekly,1.0,212.24,22.9,258.0,Yes,46.0,18.0,31,485,31,29.7604,-95.3698,TX,
2,185,T-Shirt,Furniture,495.0,New York,Supplier D,Monthly,3.0,210.86,2.7,191.0,Yes,25.0,38.0,30,168,30,40.7128,-74.006,NY,
3,108,Sofa,Furniture,81.0,Mesa,Supplier B,Weekly,5.0,149.88,-4.3,320.0,Yes,28.0,23.0,10,174,37,33.4152,-111.8315,AZ,
7,159,Laptop,Clothing,409.0,Fort Worth,Supplier B,Monthly,5.0,884.18,29.5,210.0,No,34.0,5.0,24,30,14,32.7555,-97.3308,TX,
4,189,Bananas,Electronics,214.0,San Jose,Supplier C,Monthly,9.0,565.98,9.7,49.0,Yes,91.0,15.0,19,340,4,37.3382,-121.8863,CA,
4,125,Sneakers,Clothing,348.0,Colorado Springs,Supplier B,Monthly,1.0,879.3,25.0,98.0,No,57.0,3.0,12,158,20,38.8339,-104.8214,CO,
2,152,Sneakers,Groceries,444.0,Houston,Supplier C,Weekly,13.0,801.71,-4.3,65.0,No,86.0,3.0,14,362,12,29.7604,-95.3698,TX,
4,158,Sofa,Groceries,90.0,Houston,Supplier C,Quarterly,5.0,469.82,-1.2,88.0,No,38.0,44.0,24,457,43,29.7604,-95.3698,TX,
6,107,T-Shirt,Footwear,465.0,San Antonio,Supplier D,Quarterly,9.0,259.49,23.2,90.0,Yes,64.0,27.0,18,19,38,29.4241,-98.4936,TX,
6,112,Sneakers,Furniture,352.0,Charlotte,Supplier B,Quarterly,4.0,842.99,2.7,48.0,No,61.0,43.0,32,194,13,35.2271,-80.8431,NC,
5,148,Bananas,Clothing,179.0,Colorado Springs,Supplier C,Quarterly,1.0,547.61,-0.4,175.0,Yes,31.0,33.0,30,195,9,38.8339,-104.8214,CO,
2,104,T-Shirt,Furniture,327.0,Phoenix,Supplier A,Weekly,8.0,721.62,1.2,298.0,No,41.0,32.0,31,139,25,33.4484,-112.074,AZ,
3,158,Laptop,Furniture,483.0,Dallas,Supplier D,Weekly,1.0,62.51,27.0,165.0,No,55.0,5.0,17,96,19,32.7767,-96.797,TX,
1,156,Laptop,Clothing,291.0,Oklahoma City,Supplier A,Quarterly,12.0,405.19,-3.2,86.0,No,31.0,13.0,4,422,24,35.4676,-97.5164,OK,
2,127,Sneakers,Electronics,360.0,Charlotte,Supplier C,Weekly,3.0,547.69,23.6,254.0,No,24.0,12.0,7,405,18,35.2271,-80.8431,NC,
1,181,Bananas,Groceries,54.0,Las Vegas,Supplier B,Weekly,12.0,54.61,13.6,45.0,No,84.0,44.0,21,229,26,36.1699,-115.1398,NV,
9,144,Sneakers,Groceries,473.0,Virginia Beach,Supplier B,Monthly,6.0,742.96,-4.8,278.0,No,77.0,46.0,17,329,30,36.8529,-75.978,VA,
8,198,Bananas,Footwear,293.0,Albuquerque,Supplier C,Quarterly,7.0,213.06,14.7,195.0,Yes,59.0,24.0,25,14,32,35.0844,-106.6504,NM,
3,188,Laptop,Footwear,266.0,San Francisco,Supplier D,Monthly,14.0,834.26,22.2,183.0,Yes,78.0,39.0,41,445,28,37.7749,-122.4194,CA,
4,151,T-Shirt,Footwear,107.0,San Francisco,Supplier D,Quarterly,1.0,282.98,29.2,234.0,No,96.0,17.0,6,162,27,37.7749,-122.4194,CA,
5,117,Sneakers,Clothing,81.0,Columbus,Supplier C,Weekly,3.0,285.37,25.5,222.0,No,17.0,41.0,38,474,41,39.9612,-82.9988,OH,
7,157,T-Shirt,Groceries,58.0,Virginia Beach,Supplier A,Monthly,8.0,909.72,10.7,185.0,Yes,20.0,14.0,40,39,29,36.8529,-75.978,VA,
7,132,Bananas,Footwear,68.0,Omaha,Supplier C,Quarterly,2.0,45.73,-6.2,223.0,Yes,87.0,2.0,15,356,32,41.2565,-95.9345,NE,
3,154,Laptop,Furniture,44.0,Long Beach,Supplier B,Quarterly,12.0,873.59,21.3,279.0,Yes,34.0,7.0,46,14,28,33.7701,-118.1937,CA,
2,189,Sneakers,Footwear,291.0,Albuquerque,Supplier D,Weekly,12.0,845.18,12.2,71.0,Yes,18.0,31.0,18,120,21,35.0844,-106.6504,NM,
9,111,Bananas,Furniture,168.0,New York,Supplier C,Quarterly,5.0,553.48,25.6,217.0,Yes,54.0,32.0,41,438,48,40.7128,-74.006,NY,
6,168,T-Shirt,Groceries,397.0,Tucson,Supplier D,Monthly,4.0,507.12,-0.0,293.0,No,14.0,36.0,29,265,4,32.2226,-110.9747,AZ,
6,178,Sofa,Electronics,142.0,Houston,Supplier B,Quarterly,4.0,229.02,22.0,318.0,Yes,24.0,18.0,38,479,36,29.7604,-95.3698,TX,
6,115,T-Shirt,Electronics,246.0,Milwaukee,Supplier D,Monthly,13.0,697.12,-3.6,296.0,Yes,82.0,40.0,3,462,9,43.0389,-87.9065,WI,
